index,id,title,duration,duration_min,url,is_short_duration_le_60,categories
430,m0yFhVdNXsE,sub) [v-log] 수의사네 고양이랑 이사하는 날😼🚛,529.0,8.82,https://www.youtube.com/watch?v=m0yFhVdNXsE,False,건강/진료
431,XYw3n0Q7YDU,고양이와 함께하는 이사의 모든것! 미야옹철 이삿짐센터는 편-안하다🚚,408.0,6.8,https://www.youtube.com/watch?v=XYw3n0Q7YDU,False,기타/엔터테인먼트
432,1xB0UStptSc,이 영역은 누가 차지할지…게임에 참여하시겠습니까?,199.0,3.32,https://www.youtube.com/watch?v=1xB0UStptSc,False,기타/엔터테인먼트
433,-HlO9W1X0yM,생존의 달인 명철그릴스와 고양이 비상가방 싸기🎒,453.0,7.55,https://www.youtube.com/watch?v=-HlO9W1X0yM,False,기타/엔터테인먼트
434,s9TsWdJdJyM,sub) 배고픔? 오히려 좋아! 내밥은 내가 찾는 먹보 쫀떡이의 언어통역!,778.0,12.97,https://www.youtube.com/watch?v=s9TsWdJdJyM,False,행동/감정
435,CwBJUFAblGg,원치 않았는데 이 힘을…나는 왜이렇게 강해진거야? 그건 면역력💪,612.0,10.2,https://www.youtube.com/watch?v=CwBJUFAblGg,False,기타/엔터테인먼트
436,eajYxZ1mmIY,"이 시국 나와 꼭 붙어있어야 했던 고양이의 솔찍헌 심정 고백,,,",544.0,9.07,https://www.youtube.com/watch?v=eajYxZ1mmIY,False,기타/엔터테인먼트
437,bnO8QEkgoa8,"늦게 들어온 날만 이불에 똥싸는 고양이, 절 맥이는걸까요?",660.0,11.0,https://www.youtube.com/watch?v=bnO8QEkgoa8,False,건강/진료
438,O_1_lE2H2dc,고양이끼리 영상통화를 시켜봤다 그 반응은?,298.0,4.97,https://www.youtube.com/watch?v=O_1_lE2H2dc,False,기타/엔터테인먼트
439,6DKW7moijOg,바람맞는걸 즐기는 고양이가 있다?,811.0,13.52,https://www.youtube.com/watch?v=6DKW7moijOg,False,기타/엔터테인먼트
440,uJtli1Zb-D0,병원 가야하는 고양이 응급상황 8가지🚨우리집 고양이 이런모습 보이면 바로 병원으로 들고 튀세요!!,540.0,9.0,https://www.youtube.com/watch?v=uJtli1Zb-D0,False,건강/진료;생활/돌봄
441,kQjX0ozll4o,sub) 고양이의 하트를 노려라🏹💕고양이가 좋아하는 것 12가지💘,839.0,13.98,https://www.youtube.com/watch?v=kQjX0ozll4o,False,행동/감정
442,N3yxrBCLiLo,sub) 김명철 수의사가 본 가장 무서운 '고양이 품종별 고양이 유전병' 5가지,872.0,14.53,https://www.youtube.com/watch?v=N3yxrBCLiLo,False,건강/진료;품종/지식
443,1dcW6VFX4L8,택배도 마음대로 못 시키나요…고양이들이 고나리를 합니다,298.0,4.97,https://www.youtube.com/watch?v=1dcW6VFX4L8,False,기타/엔터테인먼트
444,LC91Q111XPo,눈썹문신 하고 고양이가 절 못 알아보는 거 같아요ㅠㅠㅠㅠㅠ,809.0,13.48,https://www.youtube.com/watch?v=LC91Q111XPo,False,기타/엔터테인먼트
445,a9yWOm2uOio,sub) [v-log] 동물병원에서 벌어지는 일! 수의사의 하루는 어떻게 흘러갈까?,449.0,7.48,https://www.youtube.com/watch?v=a9yWOm2uOio,False,건강/진료
446,064U3vi0fh0,고양이가 이 냄새를 너무 좋아합니다 잡으러 갈 파티원 구함(1/n),705.0,11.75,https://www.youtube.com/watch?v=064U3vi0fh0,False,행동/감정
447,1krSKLmtSQk,sub) 이것 때문에 동물병원에 왔다고? 김명철 수의사가 찐으로 당황했던 진료 Top 5,672.0,11.2,https://www.youtube.com/watch?v=1krSKLmtSQk,False,건강/진료
448,yqLla5LbpH8,sub) 사랑인가? 증오인가? 애정과 비명이 난무하는 아리랑은고양이 채널 통역!,744.0,12.4,https://www.youtube.com/watch?v=yqLla5LbpH8,False,기타/엔터테인먼트
449,A0fggYnKlDU,호섭처남은 혼자 있고 싶지 않았다,217.0,3.62,https://www.youtube.com/watch?v=A0fggYnKlDU,False,기타/엔터테인먼트
450,HYfbB2xdU4w,고양이의 시간은 4배 더 빨리간다...노령묘의 모든 것,853.0,14.22,https://www.youtube.com/watch?v=HYfbB2xdU4w,False,기타/엔터테인먼트
451,3RTGXya0-hk,"그많은 고양이 티셔츠, 어디서 샀을까? 미야옹철 수의사 '고양이 룩북'",494.0,8.23,https://www.youtube.com/watch?v=3RTGXya0-hk,False,건강/진료
452,swslJsdATSs,고양이도 꿈을 꿀까?🌛,711.0,11.85,https://www.youtube.com/watch?v=swslJsdATSs,False,기타/엔터테인먼트
453,rbonA-Qiab8,그것은 바로 고양이 헤어볼🧶,521.0,8.68,https://www.youtube.com/watch?v=rbonA-Qiab8,False,기타/엔터테인먼트
454,HftCZ-QvdNU,수의사집 간식 다 털렸죠? 라이브 도중 급습한 왕도둑 애기씨,809.0,13.48,https://www.youtube.com/watch?v=HftCZ-QvdNU,False,건강/진료;생활/돌봄
455,95jF6EgewBo,☠️고양이조심❗️고부해 '100세 할머니의 수호천사 지웅이' 비하인드,313.0,5.22,https://www.youtube.com/watch?v=95jF6EgewBo,False,기타/엔터테인먼트
456,H2KLIta6LMY,슉슉슈슉.슉.슉. 고양이 스트레스 없애기 슉.슈슉,613.0,10.22,https://www.youtube.com/watch?v=H2KLIta6LMY,False,행동/감정
457,3-ubCq3q_B0,sub)너네 대체 왜그래? 고양이가 싸우는 이유 6가지!,625.0,10.42,https://www.youtube.com/watch?v=3-ubCq3q_B0,False,행동/감정
458,alrJvCGEyzU,sub) 내 고양이가 행복하다는 증거 7가지,482.0,8.03,https://www.youtube.com/watch?v=alrJvCGEyzU,False,기타/엔터테인먼트
459,1s3q2lIJxo0,sub) 새끼고양이 쪼꾸미의 절박한 구조신호😿 매탈남 채널 통역 2탄,854.0,14.23,https://www.youtube.com/watch?v=1s3q2lIJxo0,False,기타/엔터테인먼트
460,B-_hdHkPRbE,강 스파이크 날리는 고양이🔥,97.0,1.62,https://www.youtube.com/watch?v=B-_hdHkPRbE,False,기타/엔터테인먼트
461,785X6h96NJ4,"[Q&A] 돌아온 미야옹철수의사 큐앤에이! 휴모님과 러브스토리, 애기씨 수술일정 등 TMI대방출🎬",749.0,12.48,https://www.youtube.com/watch?v=785X6h96NJ4,False,건강/진료
462,SCy6EsfT_qE,sub) 고양이 혼자 두고 집사는 몇박 며칠까지 외박 가능할까?🏡,454.0,7.57,https://www.youtube.com/watch?v=SCy6EsfT_qE,False,생활/돌봄
463,PTiER8kF8UU,고양이 안약 넣기 이걸로 종결합니다,418.0,6.97,https://www.youtube.com/watch?v=PTiER8kF8UU,False,기타/엔터테인먼트
464,YQhrieKaF8Y,3일만에 엄마 만난 고양이의 반응❤️ (귀여움 주의),295.0,4.92,https://www.youtube.com/watch?v=YQhrieKaF8Y,False,기타/엔터테인먼트
465,y_6zwTxnbag,"화장실 모래, 고양이가 먹으면...😨",621.0,10.35,https://www.youtube.com/watch?v=y_6zwTxnbag,False,생활/돌봄
466,g1OigtJvQ1Y,화장실까지 따라와서 말 거는 수다쟁이 고양이의 진실,562.0,9.37,https://www.youtube.com/watch?v=g1OigtJvQ1Y,False,생활/돌봄
467,N91OFTj3Lbs,단돈 0원으로 사냥놀이 효과 100배 높여주는 냥꿀템 5가지🎣,443.0,7.38,https://www.youtube.com/watch?v=N91OFTj3Lbs,False,생활/돌봄
468,SO-SHL6PlRM,"물고 울고 꾹꾹이...고양이 애착인형, 그냥 둬도 되나요?",619.0,10.32,https://www.youtube.com/watch?v=SO-SHL6PlRM,False,기타/엔터테인먼트
469,rt1rCmdWPHc,sub)모험을 떠난 연님이로부터 온 연락! 하하하 채널 통역 3탄,871.0,14.52,https://www.youtube.com/watch?v=rt1rCmdWPHc,False,기타/엔터테인먼트
470,HP83BDtj1rc,"젤리 꼬순내, 그런데 암내를 곁들인...고양이 젤리의 모든 것!",483.0,8.05,https://www.youtube.com/watch?v=HP83BDtj1rc,False,기타/엔터테인먼트
471,k8ndEXTKHTk,sub) 고양이가 좋아하는 스킨십과 싫어하는 스킨십 3가지🤟,577.0,9.62,https://www.youtube.com/watch?v=k8ndEXTKHTk,False,행동/감정
472,VUbIyW8aPY8,💩싸는거 구경하면 고양이는 부끄러울까?,553.0,9.22,https://www.youtube.com/watch?v=VUbIyW8aPY8,False,기타/엔터테인먼트
473,LS1hRavbnmY,벽짚기 챌린지🤜 고양이 지능 테스트라는데...진짤까?,483.0,8.05,https://www.youtube.com/watch?v=LS1hRavbnmY,False,기타/엔터테인먼트
474,YW3D6AXWi68,호섭처남은 혼자 있고 싶다,254.0,4.23,https://www.youtube.com/watch?v=YW3D6AXWi68,False,기타/엔터테인먼트
475,Rt9M2kBuXa0,사모님 애기씨 뒤를 잇는 구조냥 묘생역전 이야기가 있다?,432.0,7.2,https://www.youtube.com/watch?v=Rt9M2kBuXa0,False,브이로그/서사
476,JPPhY1HGcsk,"매일 치고박고 싸우는 고양이들, 그래서 너네 대체 무슨 사인데",490.0,8.17,https://www.youtube.com/watch?v=JPPhY1HGcsk,False,행동/감정
477,nxxH3pfr0W0,sub) 나예요 전설의 파이프 구조 고양이….'매탈남' 채널 누리 이야기!,741.0,12.35,https://www.youtube.com/watch?v=nxxH3pfr0W0,False,브이로그/서사
478,fH9PK0QOW2A,고양이에게 정말 위험한 가전 4가지⚡️,499.0,8.32,https://www.youtube.com/watch?v=fH9PK0QOW2A,False,기타/엔터테인먼트
479,pdGmfEErm1I,"완치도 어려운데, 너무나 흔한 고양이 특발성 방광염! 늦기 전에 보세요!",562.0,9.37,https://www.youtube.com/watch?v=pdGmfEErm1I,False,기타/엔터테인먼트
480,kBVhaTlRBF4,매일 츄르랑 간식먹는데 걱정이에요 나트륨에 대한 진실!,546.0,9.1,https://www.youtube.com/watch?v=kBVhaTlRBF4,False,생활/돌봄
481,Oye476ChS-Y,sub) 이번엔 뚱땅이에게 전화가 왔다! haha ha채널 고양이 언어해석 2탄,779.0,12.98,https://www.youtube.com/watch?v=Oye476ChS-Y,False,기타/엔터테인먼트
482,77KsQyTdLB0,sub) 고양이가 사람을 밟고 다니는 4가지 이유🦶,456.0,7.6,https://www.youtube.com/watch?v=77KsQyTdLB0,False,기타/엔터테인먼트
483,p2sNwNR3aJw,고양이들에게 ASMR을 해달라고 했습니다,232.0,3.87,https://www.youtube.com/watch?v=p2sNwNR3aJw,False,기타/엔터테인먼트
484,CbwkfLC4lK0,"고양이 앞니, 이 쪼매난거 역할이 뭘까?",369.0,6.15,https://www.youtube.com/watch?v=CbwkfLC4lK0,False,기타/엔터테인먼트
485,tCJ-hQriWbU,sub) 이얏호응! 의사양반 전화좀 받아보쇼! haha ha님네 야통이 울음소리 전격분석,545.0,9.08,https://www.youtube.com/watch?v=tCJ-hQriWbU,False,기타/엔터테인먼트
486,WoeFqVDQ_dM,궁디팡팡이 방광염과 퇴행성관절염을 부른다? 티비 중독냥?? 제보영상 같이 봐요!,601.0,10.02,https://www.youtube.com/watch?v=WoeFqVDQ_dM,False,기타/엔터테인먼트
487,EtPuqTVF3RI,김명철 수의사가 태국 동물병원에서 만난 기상천외 특이동물들!,363.0,6.05,https://www.youtube.com/watch?v=EtPuqTVF3RI,False,건강/진료
488,s8afzzcp0SM,고양이가 불행하다고 외치는 5가지 시그널🚨,556.0,9.27,https://www.youtube.com/watch?v=s8afzzcp0SM,False,기타/엔터테인먼트
489,t2SzurOdD8w,난생 처음 꽃게🦀를 본 고양이의 반응,413.0,6.88,https://www.youtube.com/watch?v=t2SzurOdD8w,False,기타/엔터테인먼트
490,ITW4MJ6Md48,"sub) XX하는 우리 고양이, 아프다는 뜻? 고양이가 아플때 보이는 행동 8가지!",643.0,10.72,https://www.youtube.com/watch?v=ITW4MJ6Md48,False,행동/감정
491,dhbCdbHZlkw,사람이나 고양이나 지긋지긋한 변비...유쾌 상쾌 통쾌 해결법!! 💩,591.0,9.85,https://www.youtube.com/watch?v=dhbCdbHZlkw,False,건강/진료
492,krDBApQoxqk,고양이랑 사는 치명적 단점 4가지☠️ 이래서 고양이 키우기 싫다니까요...?,332.0,5.53,https://www.youtube.com/watch?v=krDBApQoxqk,False,기타/엔터테인먼트
493,l1lWBKz25qQ,나 대신 단톡방에 카톡 보내는 고양이 어떡하죠?,369.0,6.15,https://www.youtube.com/watch?v=l1lWBKz25qQ,False,기타/엔터테인먼트
494,AAYWLc2JzsM,너무들 하시네요....난이도최상 미야옹철 밸런스게임,350.0,5.83,https://www.youtube.com/watch?v=AAYWLc2JzsM,False,기타/엔터테인먼트
495,N3vfrwVVdDo,"고양이 손녀는 처음인 할머니, 그 반응은?",244.0,4.07,https://www.youtube.com/watch?v=N3vfrwVVdDo,False,기타/엔터테인먼트
496,5xR_ukfaNgY,"김명철수의사네 고양이, 건강검진 다녀왔어요🏥 동물병원 v-log",766.0,12.77,https://www.youtube.com/watch?v=5xR_ukfaNgY,False,건강/진료
497,Ew7-cC3HqQ4,수의사가 알려주는 고양이들이 먼저 다가오는 '고양이 양치' 비법,314.0,5.23,https://www.youtube.com/watch?v=Ew7-cC3HqQ4,False,건강/진료
498,TC3QNY1YIBo,내 얼굴에 방구뀌는 고양이...저도 맞방구로 받아쳐야할까요?💨,491.0,8.18,https://www.youtube.com/watch?v=TC3QNY1YIBo,False,기타/엔터테인먼트
499,cLDSzug9qEQ,도와주세요 길고양이가 따라옵니다,541.0,9.02,https://www.youtube.com/watch?v=cLDSzug9qEQ,False,기타/엔터테인먼트
500,_YxY-iyMEpo,구독자 57만 펫시터 고용했습니다,463.0,7.72,https://www.youtube.com/watch?v=_YxY-iyMEpo,False,기타/엔터테인먼트
501,UmjAFNqr7oU,찐집사 김명철 수의사가 추천하는 내돈내산 고양이 꿀템 베스트3,502.0,8.37,https://www.youtube.com/watch?v=UmjAFNqr7oU,False,건강/진료;생활/돌봄
502,z467kOZhNKI,sub) 이러면 바로 손절각👋 고양이가 싫어하는 유형 3가지,568.0,9.47,https://www.youtube.com/watch?v=z467kOZhNKI,False,기타/엔터테인먼트
503,Go_mCXoXv4M,don't go냄새 그거슨...👃🏻😨,16.0,0.27,https://www.youtube.com/watch?v=Go_mCXoXv4M,True,기타/엔터테인먼트
504,j5laSmpto-k,김명철 수의사는 평소 가방에 뭘 넣고 다닐까?,401.0,6.68,https://www.youtube.com/watch?v=j5laSmpto-k,False,건강/진료
505,hJBTKvEcA2o,고양이는 이 맛까지 느낀다구요....? 맛잘알 고양이 미각에 대한 모든 것!,447.0,7.45,https://www.youtube.com/watch?v=hJBTKvEcA2o,False,기타/엔터테인먼트
506,t9pXaiUqUoM,[v-log] 수의사 집사는 고양이랑 집에서 하루종일 뭘 할까?🏡🐈,1014.0,16.9,https://www.youtube.com/watch?v=t9pXaiUqUoM,False,건강/진료;생활/돌봄
507,mgMW7qloX5c,고양이는 집사를 뭐라고 생각할까? 엄마? 대장냥이? 설마...노예....?,507.0,8.45,https://www.youtube.com/watch?v=mgMW7qloX5c,False,생활/돌봄
508,ROTDW72z1fI,고양이 13개월이면 13kg은 나가야되는거 아니냐구요....? 살찐고양이처남 호섭!🐱🐷🐽,421.0,7.02,https://www.youtube.com/watch?v=ROTDW72z1fI,False,건강/진료
509,a_ZlkWKK6Qw,고양이는 임산부에게 안 좋다? 만연한 고양이에 관한 오해와 편견들! 비켜!,591.0,9.85,https://www.youtube.com/watch?v=a_ZlkWKK6Qw,False,기타/엔터테인먼트
510,m6cgLDvpeGI,"문 닫으면 우는 고양이, 코가 하얀데 빈혈일까? 쌀은 왜 먹는거야?? 고양이 궁금증 대백과🐱👨‍🎓",512.0,8.53,https://www.youtube.com/watch?v=m6cgLDvpeGI,False,품종/지식
511,-hMNSQYAsDo,고양이의 “이것” 보고 식겁해서 병원으로 달려오지 않으셔도 됩니다!,483.0,8.05,https://www.youtube.com/watch?v=-hMNSQYAsDo,False,건강/진료
512,DgkhEajlEAs,sub)이것만 보면 당신도 고양이 울음소리 자격증 1급,590.0,9.83,https://www.youtube.com/watch?v=DgkhEajlEAs,False,기타/엔터테인먼트
513,dxeju99-qas,고양이판 쀼의 세계!! 한날한시에 태어난 새끼고양이들..얘들아 사실 너희 아빠가.......🙀,337.0,5.62,https://www.youtube.com/watch?v=dxeju99-qas,False,기타/엔터테인먼트
514,qVvVpm0JABU,고양이는 왜 이럴까❓[Q&A]...와 고양이 식탁교육,648.0,10.8,https://www.youtube.com/watch?v=qVvVpm0JABU,False,기타/엔터테인먼트
515,wQ7WRFijgeA,"낭만적이네요 이 수염, 자세, 꼬리...로 알아보는 고양이 기분",565.0,9.42,https://www.youtube.com/watch?v=wQ7WRFijgeA,False,기타/엔터테인먼트
516,mEbrthHb9Hc,우리집 고양이 노는걸까 싸우는걸까⁉️ 김명철 수의사가 싹 다 구분해드립니다,586.0,9.77,https://www.youtube.com/watch?v=mEbrthHb9Hc,False,행동/감정;건강/진료;생활/돌봄
517,h2ARqBvv1Bk,본격 김명철 수의사가 고양이 집사들 성격 궁예하는 영상🧐,363.0,6.05,https://www.youtube.com/watch?v=h2ARqBvv1Bk,False,행동/감정;건강/진료;생활/돌봄
518,-G56q5KbWBw,당구 치는 천재 고양이가 있다고요?,361.0,6.02,https://www.youtube.com/watch?v=-G56q5KbWBw,False,기타/엔터테인먼트
519,864yk8pG9zw,우리집 고양이 왜 이럴까⁉️ [Q&A],494.0,8.23,https://www.youtube.com/watch?v=864yk8pG9zw,False,생활/돌봄
520,SZ9GPIGKL24,김명철 수의사 大분노🔥 '고양이 학대 오픈채팅방'사건,326.0,5.43,https://www.youtube.com/watch?v=SZ9GPIGKL24,False,건강/진료
521,cAHoCX7g3aY,김명철 수의사와 아기고양이의 특급만남👓👶🏻🐱,392.0,6.53,https://www.youtube.com/watch?v=cAHoCX7g3aY,False,건강/진료;브이로그/서사
522,DJ9Kv_GrS58,당신이 고양이에게 물리는 이유 3가지🩸✋,481.0,8.02,https://www.youtube.com/watch?v=DJ9Kv_GrS58,False,기타/엔터테인먼트
523,IzQjDEdM9yc,고양이한테 귤 줘도 되나요?🍊,163.0,2.72,https://www.youtube.com/watch?v=IzQjDEdM9yc,False,기타/엔터테인먼트
524,bgAY_Wikbkg,고양이 하루에 몇 끼 먹는 게 좋을까?,435.0,7.25,https://www.youtube.com/watch?v=bgAY_Wikbkg,False,기타/엔터테인먼트
525,2TniX1Rk9SY,고양이 소변테러..나한테 복수하는 걸까?🤔,552.0,9.2,https://www.youtube.com/watch?v=2TniX1Rk9SY,False,건강/진료
526,vBKE9DkKaag,고양이 구토에 대한 모든 것🐱🤮,490.0,8.17,https://www.youtube.com/watch?v=vBKE9DkKaag,False,건강/진료
527,QatzWCdKydM,"고양이 집사들에게 특화된 무선 청소기, 김명철 수의사가 직접 써봤습니다!! (feat.LG전자)",378.0,6.3,https://www.youtube.com/watch?v=QatzWCdKydM,False,건강/진료;생활/돌봄
528,qZFvbe8g4x0,우리집 고양이 이런것도 먹는다?! 기상천외 요지경 고양이 이물 댓글 같이 털어보기👋🏻,504.0,8.4,https://www.youtube.com/watch?v=qZFvbe8g4x0,False,생활/돌봄
529,4b5bySLYxjU,sub) 수의사들이 두려워하는 '고양이 3대장',603.0,10.05,https://www.youtube.com/watch?v=4b5bySLYxjU,False,건강/진료
530,hONtiyPRKXc,고양이는 대체 왜 이럴까❓❗️,305.0,5.08,https://www.youtube.com/watch?v=hONtiyPRKXc,False,기타/엔터테인먼트
531,uYAth6nzxtE,김명철수의사 이 시국에 고양이카페 오픈?!☕️,304.0,5.07,https://www.youtube.com/watch?v=uYAth6nzxtE,False,건강/진료
532,7j57sz7DB2k,김명철 수의사가 당황한 고양이가 먹은 이물 5가지🥶 [고양이 이식증],547.0,9.12,https://www.youtube.com/watch?v=7j57sz7DB2k,False,건강/진료
533,UZtD7157Jxo,"신(新)호섭뎐, 호섭이 아깽이 시절 전부 털었습니다",176.0,2.93,https://www.youtube.com/watch?v=UZtD7157Jxo,False,기타/엔터테인먼트
534,C4UnYDZqyXg,판관 미야옹철이 고양이 '놀이 VS 싸움' 즉결심판 해드립니다,501.0,8.35,https://www.youtube.com/watch?v=C4UnYDZqyXg,False,생활/돌봄
535,rLozzlt5yy4,다시 찾아주시길 기다렸습니다 아리랑네 큰고양이와 Live 비하인드!,323.0,5.38,https://www.youtube.com/watch?v=rLozzlt5yy4,False,기타/엔터테인먼트
536,2P_2PwDzMG8,sub) 김명철 수의사가 절대로 사지 않는 고양이 제품 5가지,484.0,8.07,https://www.youtube.com/watch?v=2P_2PwDzMG8,False,건강/진료
537,8vF7JrIQdP0,고양이와 함께하는 아침 명상의 시간🧘🏻‍♂️🐈,249.0,4.15,https://www.youtube.com/watch?v=8vF7JrIQdP0,False,기타/엔터테인먼트
538,fF4CqUt3X0c,마음이 지치셨나요? 그럴 때 찾아보는 고양이 노는 영상입니다 🐱🐱,247.0,4.12,https://www.youtube.com/watch?v=fF4CqUt3X0c,False,기타/엔터테인먼트
539,Oghnszm0Yuc,이런 사람은 절대 수의사 하지 마세요!!,225.0,3.75,https://www.youtube.com/watch?v=Oghnszm0Yuc,False,건강/진료
540,f67ip0tJGhI,"격기3반 고양이들, 이거 싸우는 걸까? 노는 걸까?🥊",510.0,8.5,https://www.youtube.com/watch?v=f67ip0tJGhI,False,행동/감정
541,7sQMFZ2mEN8,고양이에게 메추리알을 주면 생기는 일(쿠키있음🍪),293.0,4.88,https://www.youtube.com/watch?v=7sQMFZ2mEN8,False,기타/엔터테인먼트
542,LZQcWM7GZmM,고양이 앞에 놓인 쥐가 되어보자 roleplay,134.0,2.23,https://www.youtube.com/watch?v=LZQcWM7GZmM,False,기타/엔터테인먼트
543,e7TJ2xxpkrE,sub) 미야옹철 수의사가 찐으로 겪은 최악의 고양이 보호자 Top 5,621.0,10.35,https://www.youtube.com/watch?v=e7TJ2xxpkrE,False,건강/진료;생활/돌봄
544,gctD5ewSDHs,"생후 1년,,,어엿한 대학생이 된 고양이 호섭!",380.0,6.33,https://www.youtube.com/watch?v=gctD5ewSDHs,False,기타/엔터테인먼트
545,W6F5aLNOoHg,미야옹철과 함께 온라인 고양이 전시 보러가실 분🙋‍♀️,318.0,5.3,https://www.youtube.com/watch?v=W6F5aLNOoHg,False,기타/엔터테인먼트
546,I3oRmu4iC98,sub) 이 세상 귀여움이 아닌 고양이 애기씨를 소개합니다,226.0,3.77,https://www.youtube.com/watch?v=I3oRmu4iC98,False,기타/엔터테인먼트
547,O93IyWGRPYY,화장실로 보는 우리집 고양이 건강 시그널,557.0,9.28,https://www.youtube.com/watch?v=O93IyWGRPYY,False,건강/진료;생활/돌봄
548,SipTSD25MqE,sub) 집사랑 대화하는 k-고양이,61.0,1.02,https://www.youtube.com/watch?v=SipTSD25MqE,False,생활/돌봄
549,9XCwRjkBU_Q,"코로나19, 사람과 고양이간에 감염 가능? 싹 정리해드립니다",374.0,6.23,https://www.youtube.com/watch?v=9XCwRjkBU_Q,False,기타/엔터테인먼트
550,Jhtp2lURqpA,30년간 고양이만 그렸습니다. 자신 있습니다.,336.0,5.6,https://www.youtube.com/watch?v=Jhtp2lURqpA,False,기타/엔터테인먼트
551,lY57gYLYN94,고양이 사모님을 소개합니다,212.0,3.53,https://www.youtube.com/watch?v=lY57gYLYN94,False,브이로그/서사
552,GPWD5TV3o3Q,수의사가 세계관 '최강'일 수 밖에 없는 이유,291.0,4.85,https://www.youtube.com/watch?v=GPWD5TV3o3Q,False,건강/진료
553,NUkFy4Kb9qY,우리집 고양이가 아프다는 신호,495.0,8.25,https://www.youtube.com/watch?v=NUkFy4Kb9qY,False,생활/돌봄
554,LX37Yx2JwaQ,장마사지 해주는 고양이,88.0,1.47,https://www.youtube.com/watch?v=LX37Yx2JwaQ,False,기타/엔터테인먼트
555,6qfy8DfKNKU,냐옹신과 재첩먹방 때 일어난 일,258.0,4.3,https://www.youtube.com/watch?v=6qfy8DfKNKU,False,기타/엔터테인먼트
556,clsiz-hf34w,천하제일 고양이 푸드트리 대회,495.0,8.25,https://www.youtube.com/watch?v=clsiz-hf34w,False,기타/엔터테인먼트
557,bfoa6zJMXXk,[Q&A] SBS 짝은 어쩌다가 나가셨....? 질문 답변해드릴게요!,496.0,8.27,https://www.youtube.com/watch?v=bfoa6zJMXXk,False,건강/진료
558,LkK1QDix-6I,[vlog] 카페에서 MBTI를 했는데요.. (feat. 휴모님과 mbti궁합),496.0,8.27,https://www.youtube.com/watch?v=LkK1QDix-6I,False,기타/엔터테인먼트
559,ynYMFa9lDf4,애기씨 이거 왜먹어? 😭,298.0,4.97,https://www.youtube.com/watch?v=ynYMFa9lDf4,False,기타/엔터테인먼트
560,AnvGSHemvWg,"고양이, 사람의 '이것' 먹으면 죽는다?",220.0,3.67,https://www.youtube.com/watch?v=AnvGSHemvWg,False,기타/엔터테인먼트
561,-cepgyt2Bsc,술취한 아빠 마중나오는 고양이,46.0,0.77,https://www.youtube.com/watch?v=-cepgyt2Bsc,True,기타/엔터테인먼트
562,fseIm1W8Rac,고양이 집사 되고 싶은 사람 손!🙋‍♂️,467.0,7.78,https://www.youtube.com/watch?v=fseIm1W8Rac,False,생활/돌봄
563,G9AcA7kTcwg,sub) 수의사랑 연애.. 이대로 괜찮을까요?,123.0,2.05,https://www.youtube.com/watch?v=G9AcA7kTcwg,False,건강/진료
564,42rRVpulAj0,전체 모래갈이 3개 15분 안에 끝내기,396.0,6.6,https://www.youtube.com/watch?v=42rRVpulAj0,False,생활/돌봄
565,Rc4He4qDWYs,고양이에게 랍스터를 주면 생기는 일,395.0,6.58,https://www.youtube.com/watch?v=Rc4He4qDWYs,False,기타/엔터테인먼트
566,EHTmiq-jHJc,고양이다이어트 최종편,458.0,7.63,https://www.youtube.com/watch?v=EHTmiq-jHJc,False,기타/엔터테인먼트
567,xm8t0_7VJmY,고양이와 여름나기,263.0,4.38,https://www.youtube.com/watch?v=xm8t0_7VJmY,False,기타/엔터테인먼트
568,whh1HsxHLOI,고양이를 위한 공기청정기가 있다?! (feat.LG전자),340.0,5.67,https://www.youtube.com/watch?v=whh1HsxHLOI,False,기타/엔터테인먼트
569,uVAca7g13Uw,미야옹철네에 옆집 큰 고양이가 놀러왔어요!,259.0,4.32,https://www.youtube.com/watch?v=uVAca7g13Uw,False,생활/돌봄
570,pSatvcTGZaw,좋은 동물병원 고르는 법,270.0,4.5,https://www.youtube.com/watch?v=pSatvcTGZaw,False,건강/진료
571,1PX7ZBdN95Q,sub) 고양이 집사 삶의 질 상승 5가지 꿀템,351.0,5.85,https://www.youtube.com/watch?v=1PX7ZBdN95Q,False,생활/돌봄
572,_P-dya19h3w,sub) 네 고양이 약 먹은걸 고양이가 모르게 하라,247.0,4.12,https://www.youtube.com/watch?v=_P-dya19h3w,False,기타/엔터테인먼트
573,UTZwvSPXTLw,5일간 집을 비운 집사들을 고양이는 기억할까?,234.0,3.9,https://www.youtube.com/watch?v=UTZwvSPXTLw,False,행동/감정;생활/돌봄
574,qm4_gGK96rU,sub) 해버렸습니다 호섭이 땅콩....아니 중성화….🥜✂️,501.0,8.35,https://www.youtube.com/watch?v=qm4_gGK96rU,False,기타/엔터테인먼트
575,0UgV2h0_3dM,사모님과 애기씨는 다 계획이 있었구나!,269.0,4.48,https://www.youtube.com/watch?v=0UgV2h0_3dM,False,브이로그/서사
576,qtAy1nkpdEA,중성화 수술이 고양이 장수의 비결?,462.0,7.7,https://www.youtube.com/watch?v=qtAy1nkpdEA,False,기타/엔터테인먼트
577,2iZUTw9-eLk,국대 고양이 캣휠 선수 되는 법,219.0,3.65,https://www.youtube.com/watch?v=2iZUTw9-eLk,False,기타/엔터테인먼트
578,k8a-ZIffXk0,[v-log] 산책하다 동네 고양이들 다 만났어요!,340.0,5.67,https://www.youtube.com/watch?v=k8a-ZIffXk0,False,기타/엔터테인먼트
